id,hitId,qInd,motionType,effortsLeft,effortsRight,selected0,selected1
"A3V5IIPZ95YVKH ",40,9,0,"[-1,1,-1,0]","[1,-1,1,0]",1,2
"A3V5IIPZ95YVKH ",40,10,0,"[-1,0,1,0]","[-1,-1,0,-1]",0,1
"A3V5IIPZ95YVKH ",40,11,0,"[1,0,1,0]","[-1,0,0,-1]",0,1
"A3V5IIPZ95YVKH ",52,0,0,"[0,1,-1,-1]","[-1,0,1,1]",1,2
"A3V5IIPZ95YVKH ",52,1,0,"[0,1,-1,-1]","[-1,0,1,1]",1,2
"A3V5IIPZ95YVKH ",52,2,0,"[1,-1,0,0]","[0,1,1,1]",0,1
"A3V5IIPZ95YVKH ",52,3,0,"[0,-1,0,-1]","[0,0,1,1]",1,2
"A3V5IIPZ95YVKH ",52,4,0,"[0,-1,-1,1]","[1,-1,0,1]",1,2
"A3V5IIPZ95YVKH ",52,5,0,"[1,0,0,1]","[0,-1,-1,-1]",0,1
"A3V5IIPZ95YVKH ",52,6,0,"[-1,0,-1,0]","[-1,-1,1,0]",1,2
"A3V5IIPZ95YVKH ",52,7,0,"[-1,0,0,-1]","[1,0,-1,-1]",0,2
"A3V5IIPZ95YVKH ",52,8,0,"[-1,1,-1,0]","[-1,1,0,1]",1,2
"A3VI4U6TK0FBF1 ",7,0,0,"[0,-1,-1,-1]","[-1,1,0,0]",1,2
"A3VI4U6TK0FBF1 ",7,1,0,"[0,-1,-1,-1]","[-1,1,0,0]",1,2
"A3VI4U6TK0FBF1 ",7,2,0,"[1,0,-1,0]","[-1,0,1,1]",1,2
"A3VI4U6TK0FBF1 ",7,3,0,"[-1,-1,0,1]","[0,1,-1,-1]",0,1
"A3VI4U6TK0FBF1 ",7,4,0,"[-1,1,-1,0]","[1,1,0,0]",1,2
"A3VI4U6TK0FBF1 ",7,5,0,"[-1,-1,-1,0]","[0,1,1,1]",0,1
"A3VI4U6TK0FBF1 ",7,6,0,"[1,-1,1,0]","[0,1,1,1]",0,2
"A3VI4U6TK0FBF1 ",7,7,0,"[0,1,-1,1]","[0,-1,1,-1]",0,1
"A3VI4U6TK0FBF1 ",7,8,0,"[1,1,0,1]","[1,-1,0,0]",1,2
"A3VI4U6TK0FBF1 ",22,0,0,"[0,1,1,1]","[1,-1,-1,0]",1,2
"A3VI4U6TK0FBF1 ",22,1,0,"[0,1,1,1]","[1,-1,-1,0]",1,2
"A3VI4U6TK0FBF1 ",22,2,0,"[1,-1,1,0]","[-1,1,1,0]",0,2
"A3VI4U6TK0FBF1 ",22,3,0,"[-1,0,0,-1]","[0,-1,1,-1]",0,2
"A3VI4U6TK0FBF1 ",22,4,0,"[-1,0,0,1]","[1,-1,0,1]",0,2
"A3VI4U6TK0FBF1 ",22,5,0,"[1,0,1,0]","[-1,0,1,0]",0,2
"A3VI4U6TK0FBF1 ",22,6,0,"[-1,1,-1,0]","[0,1,-1,1]",0,2
"A3VI4U6TK0FBF1 ",22,7,0,"[1,0,-1,-1]","[1,1,0,0]",1,2
"A3VI4U6TK0FBF1 ",22,8,0,"[0,-1,1,-1]","[-1,1,1,0]",0,2
"A3VI4U6TK0FBF1 ",22,9,0,"[-1,0,-1,-1]","[-1,0,1,-1]",0,2
"A3VI4U6TK0FBF1 ",22,10,0,"[-1,0,0,-1]","[-1,0,-1,0]",1,2
"A3VI4U6TK0FBF1 ",22,11,0,"[-1,1,0,0]","[-1,-1,0,0]",1,2
"A3VI4U6TK0FBF1 ",36,0,0,"[0,-1,0,1]","[-1,1,0,1]",1,2
"A3VI4U6TK0FBF1 ",36,1,0,"[0,-1,0,1]","[-1,1,0,1]",0,2
"A3VI4U6TK0FBF1 ",36,2,0,"[-1,0,1,1]","[0,1,1,-1]",0,1
"A3VI4U6TK0FBF1 ",36,3,0,"[1,1,0,1]","[1,0,0,1]",0,2
"A3VI4U6TK0FBF1 ",36,4,0,"[0,-1,0,-1]","[0,-1,0,1]",1,2
"A3VI4U6TK0FBF1 ",36,5,0,"[0,1,0,-1]","[1,1,-1,0]",1,2
"A3VI4U6TK0FBF1 ",36,6,0,"[1,-1,-1,0]","[-1,1,1,0]",0,1
"A3VI4U6TK0FBF1 ",36,7,0,"[1,0,1,-1]","[-1,1,0,-1]",0,2
"A3VI4U6TK0FBF1 ",36,8,0,"[0,0,1,1]","[-1,-1,-1,0]",1,2
"A3VI4U6TK0FBF1 ",36,9,0,"[1,1,0,1]","[0,1,1,-1]",0,1
"A3VI4U6TK0FBF1 ",36,10,0,"[1,1,0,0]","[1,-1,0,0]",0,2
"A3VI4U6TK0FBF1 ",36,11,0,"[0,0,1,1]","[0,-1,0,1]",1,2
"A3VI4U6TK0FBF1 ",42,0,0,"[1,-1,-1,0]","[-1,1,0,1]",1,2
"A3VI4U6TK0FBF1 ",42,1,0,"[1,-1,-1,0]","[-1,1,0,1]",1,2
"A3VI4U6TK0FBF1 ",42,2,0,"[1,-1,0,1]","[1,0,1,-1]",0,1
"A3VI4U6TK0FBF1 ",42,3,0,"[0,-1,-1,-1]","[1,0,1,1]",1,2
"A3VI4U6TK0FBF1 ",42,4,0,"[0,1,-1,1]","[-1,-1,0,0]",1,2
"A3VI4U6TK0FBF1 ",42,5,0,"[-1,0,1,1]","[0,-1,0,-1]",0,1
"A3VI4U6TK0FBF1 ",42,6,0,"[-1,-1,0,1]","[0,1,1,1]",0,1
"A3VI4U6TK0FBF1 ",42,7,0,"[1,0,0,-1]","[0,1,1,1]",1,2
"A3VI4U6TK0FBF1 ",42,8,0,"[0,1,0,-1]","[1,1,0,-1]",0,2
"A3VI4U6TK0FBF1 ",42,9,0,"[1,0,-1,0]","[0,1,-1,-1]",0,1
"A3VI4U6TK0FBF1 ",42,10,0,"[1,-1,1,0]","[1,1,0,-1]",0,1
"A3VI4U6TK0FBF1 ",42,11,0,"[1,0,-1,-1]","[-1,-1,1,0]",0,2
"A3VI4U6TK0FBF1 ",57,0,0,"[0,-1,1,-1]","[0,1,0,-1]",0,2
"A3VI4U6TK0FBF1 ",57,1,0,"[0,-1,1,-1]","[0,1,0,-1]",0,2
"A3VI4U6TK0FBF1 ",57,2,0,"[1,1,0,1]","[-1,0,1,0]",0,1
"A3VI4U6TK0FBF1 ",60,0,0,"[1,0,0,1]","[0,0,1,1]",0,1
"A3VI4U6TK0FBF1 ",60,1,0,"[1,0,0,1]","[0,0,1,1]",0,1
"A3VI4U6TK0FBF1 ",60,2,0,"[-1,0,-1,1]","[1,0,0,1]",1,2
"A3VI4U6TK0FBF1 ",60,3,0,"[1,-1,0,0]","[1,-1,-1,0]",0,1
"A3VI4U6TK0FBF1 ",60,4,0,"[0,-1,-1,-1]","[1,0,0,1]",1,2
"A3VI4U6TK0FBF1 ",60,5,0,"[1,-1,0,1]","[0,-1,1,1]",0,1
"A3VI4U6TK0FBF1 ",60,6,0,"[-1,-1,1,0]","[1,0,-1,0]",0,1
"A3VI4U6TK0FBF1 ",60,7,0,"[1,1,0,0]","[1,0,-1,1]",0,1
"A3VI4U6TK0FBF1 ",60,8,0,"[1,0,0,-1]","[0,1,0,-1]",0,2
"A3VI4U6TK0FBF1 ",60,9,0,"[1,1,-1,0]","[1,-1,1,0]",1,2
"A3VI4U6TK0FBF1 ",60,10,0,"[-1,0,-1,-1]","[1,1,0,0]",1,2
"A3VI4U6TK0FBF1 ",80,0,0,"[0,0,1,1]","[0,-1,0,-1]",0,1
"A3VI4U6TK0FBF1 ",80,1,0,"[0,0,1,1]","[0,-1,0,-1]",0,1
"A3VI4U6TK0FBF1 ",80,2,0,"[-1,1,0,0]","[-1,1,-1,0]",0,1
"A3VI4U6TK0FBF1 ",80,3,0,"[0,1,1,1]","[1,0,1,0]",0,1
"A3VI4U6TK0FBF1 ",80,4,0,"[-1,0,-1,-1]","[-1,1,1,0]",1,2
"A3VI4U6TK0FBF1 ",80,5,0,"[-1,1,0,1]","[-1,0,1,1]",0,1
"A3VI4U6TK0FBF1 ",82,0,0,"[-1,1,0,0]","[1,0,0,-1]",1,2
"A3VI4U6TK0FBF1 ",82,1,0,"[-1,1,0,0]","[1,0,0,-1]",1,2
"A3VI4U6TK0FBF1 ",82,2,0,"[1,0,0,-1]","[-1,-1,0,0]",0,2
"A3VI4U6TK0FBF1 ",82,3,0,"[1,0,1,1]","[1,-1,0,-1]",0,2
"A3VI4U6TK0FBF1 ",82,4,0,"[1,0,1,1]","[-1,-1,0,1]",1,2
"A3VI4U6TK0FBF1 ",82,5,0,"[1,0,1,1]","[0,-1,-1,1]",0,1
"A3VI4U6TK0FBF1 ",82,6,0,"[-1,-1,1,0]","[-1,1,1,0]",0,2
"A3VI4U6TK0FBF1 ",82,7,0,"[1,-1,0,1]","[0,1,-1,1]",0,1
"A3VI4U6TK0FBF1 ",82,8,0,"[-1,-1,0,0]","[1,0,1,0]",0,1
"A3VI4U6TK0FBF1 ",82,9,0,"[1,0,1,-1]","[0,-1,-1,1]",1,2
"A3VI4U6TK0FBF1 ",82,10,0,"[-1,-1,0,0]","[1,0,-1,-1]",0,1
"A3VI4U6TK0FBF1 ",82,11,0,"[-1,1,0,1]","[0,0,1,1]",0,1
"A3VI4U6TK0FBF1 ",83,0,0,"[-1,0,-1,1]","[-1,0,0,1]",1,2
"A3VI4U6TK0FBF1 ",83,1,0,"[-1,0,-1,1]","[-1,0,0,1]",1,2
"A3VI4U6TK0FBF1 ",83,2,0,"[1,0,1,1]","[1,1,0,-1]",0,1
"A3VI4U6TK0FBF1 ",83,3,0,"[0,-1,1,-1]","[0,-1,1,1]",1,2
"A3VI4U6TK0FBF1 ",83,4,0,"[-1,0,-1,1]","[1,0,-1,-1]",0,1
"A3VI4U6TK0FBF1 ",83,5,0,"[1,0,1,1]","[-1,0,0,1]",1,2
"A3VI4U6TK0FBF1 ",83,6,0,"[-1,1,1,0]","[1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",0,0,0,"[1,0,1,0]","[-1,1,-1,0]",1,2
"A3VM0EKF9JQKWH ",0,1,0,"[1,0,1,0]","[-1,1,-1,0]",1,2
"A3VM0EKF9JQKWH ",0,2,0,"[1,-1,0,0]","[0,-1,-1,-1]",1,2
"A3VM0EKF9JQKWH ",0,3,0,"[1,1,0,-1]","[1,-1,-1,0]",1,2
"A3VM0EKF9JQKWH ",0,4,0,"[1,0,-1,0]","[-1,0,-1,-1]",1,2
"A3VM0EKF9JQKWH ",0,5,0,"[-1,1,0,-1]","[-1,1,0,1]",1,2
"A3VM0EKF9JQKWH ",0,6,0,"[1,-1,0,-1]","[-1,0,1,1]",1,2
"A3VM0EKF9JQKWH ",0,7,0,"[0,-1,1,1]","[-1,0,1,1]",1,2
"A3VM0EKF9JQKWH ",0,8,0,"[-1,0,0,1]","[-1,1,-1,0]",1,2
"A3VM0EKF9JQKWH ",0,9,0,"[0,1,-1,-1]","[1,0,0,1]",1,2
"A3VM0EKF9JQKWH ",0,10,0,"[-1,1,1,0]","[-1,0,0,1]",1,2
"A3VM0EKF9JQKWH ",0,11,0,"[0,-1,1,1]","[0,1,1,1]",1,2
"A3VM0EKF9JQKWH ",6,0,0,"[-1,0,1,-1]","[1,0,1,-1]",1,2
"A3VM0EKF9JQKWH ",6,1,0,"[-1,0,1,-1]","[1,0,1,-1]",0,1
"A3VM0EKF9JQKWH ",6,2,0,"[1,0,0,-1]","[-1,0,0,1]",0,1
"A3VM0EKF9JQKWH ",6,3,0,"[0,0,1,1]","[1,0,-1,-1]",1,2
"A3VM0EKF9JQKWH ",6,4,0,"[-1,-1,0,-1]","[-1,-1,0,0]",0,1
"A3VM0EKF9JQKWH ",6,5,0,"[1,-1,0,0]","[0,1,-1,1]",0,1
"A3VM0EKF9JQKWH ",6,6,0,"[1,1,0,1]","[1,1,0,-1]",0,2
"A3VM0EKF9JQKWH ",6,7,0,"[-1,0,1,1]","[-1,-1,0,-1]",0,1
"A3VM0EKF9JQKWH ",6,8,0,"[-1,0,0,1]","[-1,0,1,0]",0,1
"A3VM0EKF9JQKWH ",6,9,0,"[-1,1,0,-1]","[-1,-1,0,-1]",0,1
"A3VM0EKF9JQKWH ",6,11,0,"[0,1,-1,-1]","[0,-1,-1,-1]",0,1
"A3VM0EKF9JQKWH ",11,0,0,"[1,0,1,-1]","[1,1,1,0]",0,1
"A3VM0EKF9JQKWH ",11,1,0,"[1,0,1,-1]","[1,1,1,0]",0,1
"A3VM0EKF9JQKWH ",11,2,0,"[-1,-1,0,-1]","[-1,0,-1,1]",1,2
"A3VM0EKF9JQKWH ",11,3,0,"[-1,-1,1,0]","[-1,-1,-1,0]",0,1
"A3VM0EKF9JQKWH ",11,4,0,"[1,0,1,-1]","[1,-1,1,0]",0,2
"A3VM0EKF9JQKWH ",11,5,0,"[-1,0,0,1]","[1,-1,-1,0]",0,1
"A3VM0EKF9JQKWH ",11,6,0,"[1,1,0,0]","[-1,-1,0,-1]",0,1
"A3VM0EKF9JQKWH ",11,7,0,"[-1,0,0,-1]","[-1,1,0,1]",0,1
"A3VM0EKF9JQKWH ",11,8,0,"[1,-1,1,0]","[0,-1,-1,1]",0,1
"A3VM0EKF9JQKWH ",11,9,0,"[-1,1,0,1]","[1,-1,1,0]",1,2
"A3VM0EKF9JQKWH ",11,10,0,"[-1,0,0,1]","[1,1,0,-1]",0,1
"A3VM0EKF9JQKWH ",11,11,0,"[-1,1,-1,0]","[1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",12,0,0,"[1,1,0,0]","[1,1,0,1]",0,1
"A3VM0EKF9JQKWH ",12,1,0,"[1,1,0,0]","[1,1,0,1]",0,2
"A3VM0EKF9JQKWH ",12,2,0,"[0,1,-1,1]","[-1,0,1,0]",0,2
"A3VM0EKF9JQKWH ",12,3,0,"[-1,1,0,-1]","[0,-1,-1,1]",1,2
"A3VM0EKF9JQKWH ",13,0,0,"[-1,-1,1,0]","[1,0,1,1]",1,2
"A3VM0EKF9JQKWH ",13,1,0,"[-1,-1,1,0]","[1,0,1,1]",0,1
"A3VM0EKF9JQKWH ",13,2,0,"[-1,1,0,1]","[-1,-1,1,0]",1,2
"A3VM0EKF9JQKWH ",13,3,0,"[-1,0,-1,1]","[1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",13,4,0,"[1,0,-1,0]","[0,1,0,-1]",1,2
"A3VM0EKF9JQKWH ",13,5,0,"[-1,0,-1,-1]","[0,1,1,1]",0,1
"A3VM0EKF9JQKWH ",13,6,0,"[1,1,0,-1]","[1,1,-1,0]",0,1
"A3VM0EKF9JQKWH ",13,7,0,"[1,-1,1,0]","[-1,0,-1,0]",1,2
"A3VM0EKF9JQKWH ",13,8,0,"[-1,0,-1,0]","[-1,1,1,0]",1,2
"A3VM0EKF9JQKWH ",13,9,0,"[0,-1,0,1]","[1,1,0,-1]",1,2
"A3VM0EKF9JQKWH ",13,10,0,"[-1,-1,0,-1]","[1,0,1,1]",1,2
"A3VM0EKF9JQKWH ",13,11,0,"[1,1,1,0]","[-1,1,0,0]",1,2
"A3VM0EKF9JQKWH ",17,0,0,"[0,-1,-1,-1]","[1,1,0,0]",1,2
"A3VM0EKF9JQKWH ",17,1,0,"[0,-1,-1,-1]","[1,1,0,0]",1,2
"A3VM0EKF9JQKWH ",17,2,0,"[1,1,1,0]","[0,-1,1,1]",1,2
"A3VM0EKF9JQKWH ",17,3,0,"[1,0,1,0]","[-1,0,0,-1]",1,2
"A3VM0EKF9JQKWH ",17,4,0,"[-1,0,-1,-1]","[0,-1,1,-1]",1,2
"A3VM0EKF9JQKWH ",17,5,0,"[-1,0,-1,0]","[-1,-1,0,0]",0,2
"A3VM0EKF9JQKWH ",17,6,0,"[1,0,-1,-1]","[1,1,0,1]",1,2
"A3VM0EKF9JQKWH ",17,7,0,"[-1,0,1,-1]","[0,1,1,-1]",1,2
"A3VM0EKF9JQKWH ",18,0,0,"[-1,-1,1,0]","[-1,1,1,0]",1,2
"A3VM0EKF9JQKWH ",18,1,0,"[-1,-1,1,0]","[-1,1,1,0]",0,1
"A3VM0EKF9JQKWH ",18,2,0,"[-1,0,1,1]","[-1,1,0,1]",0,1
"A3VM0EKF9JQKWH ",41,0,0,"[0,1,-1,1]","[0,1,1,1]",1,2
"A3VM0EKF9JQKWH ",41,1,0,"[0,1,-1,1]","[0,1,1,1]",1,2
"A3VM0EKF9JQKWH ",41,2,0,"[-1,-1,0,-1]","[0,1,-1,1]",1,2
"A3VM0EKF9JQKWH ",41,3,0,"[-1,1,1,0]","[1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",41,4,0,"[0,-1,0,-1]","[0,1,-1,1]",1,2
"A3VM0EKF9JQKWH ",41,5,0,"[1,0,1,-1]","[-1,-1,0,-1]",1,2
"A3VM0EKF9JQKWH ",41,6,0,"[1,1,1,0]","[-1,1,-1,0]",0,2
"A3VM0EKF9JQKWH ",41,7,0,"[1,0,1,0]","[1,0,-1,1]",1,2
"A3VM0EKF9JQKWH ",42,0,0,"[1,0,-1,0]","[0,1,1,-1]",1,2
"A3VM0EKF9JQKWH ",42,1,0,"[1,0,-1,0]","[0,1,1,-1]",1,2
"A3VM0EKF9JQKWH ",42,2,0,"[-1,1,-1,0]","[-1,1,0,1]",0,2
"A3VM0EKF9JQKWH ",42,3,0,"[-1,-1,0,-1]","[0,1,0,-1]",1,2
"A3VM0EKF9JQKWH ",42,4,0,"[0,-1,1,-1]","[-1,-1,-1,0]",0,1
"A3VM0EKF9JQKWH ",42,5,0,"[0,-1,0,1]","[-1,-1,0,-1]",0,1
"A3VM0EKF9JQKWH ",42,6,0,"[-1,0,0,1]","[0,-1,0,-1]",0,1
"A3VM0EKF9JQKWH ",42,7,0,"[0,1,1,-1]","[0,1,-1,-1]",0,1
"A3VM0EKF9JQKWH ",42,8,0,"[0,-1,1,-1]","[-1,-1,0,-1]",1,2
"A3VM0EKF9JQKWH ",42,9,0,"[1,1,0,1]","[0,-1,-1,1]",0,1
"A3VM0EKF9JQKWH ",42,10,0,"[1,0,1,0]","[0,1,1,1]",0,1
"A3VM0EKF9JQKWH ",42,11,0,"[-1,1,-1,0]","[-1,-1,0,1]",0,1
"A3VM0EKF9JQKWH ",45,0,0,"[0,-1,1,-1]","[1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",45,1,0,"[0,-1,1,-1]","[1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",46,0,0,"[-1,0,0,1]","[1,0,1,1]",0,1
"A3VM0EKF9JQKWH ",46,1,0,"[-1,0,0,1]","[1,0,1,1]",0,1
"A3VM0EKF9JQKWH ",46,2,0,"[-1,0,-1,1]","[-1,0,1,1]",0,1
"A3VM0EKF9JQKWH ",46,3,0,"[1,0,-1,0]","[0,-1,1,1]",0,1
"A3VM0EKF9JQKWH ",46,5,0,"[1,1,-1,0]","[-1,0,1,0]",0,1
"A3VM0EKF9JQKWH ",46,6,0,"[-1,1,-1,0]","[-1,0,0,-1]",0,2
"A3VM0EKF9JQKWH ",46,7,0,"[1,0,-1,-1]","[1,1,0,-1]",1,2
"A3VM0EKF9JQKWH ",46,8,0,"[0,-1,-1,-1]","[-1,-1,0,1]",1,2
"A3VM0EKF9JQKWH ",46,9,0,"[-1,1,0,-1]","[1,0,1,-1]",0,1
"A3VM0EKF9JQKWH ",46,10,0,"[-1,1,0,0]","[-1,-1,1,0]",0,2
"A3VM0EKF9JQKWH ",46,11,0,"[1,0,-1,0]","[0,1,1,-1]",1,2
"A3VM0EKF9JQKWH ",48,0,0,"[1,0,0,1]","[-1,0,1,0]",0,2
"A3VM0EKF9JQKWH ",48,1,0,"[1,0,0,1]","[-1,0,1,0]",1,2
"A3VM0EKF9JQKWH ",48,2,0,"[1,-1,-1,0]","[0,1,0,-1]",1,2
"A3VM0EKF9JQKWH ",52,0,0,"[1,-1,1,0]","[-1,0,-1,-1]",0,2
"A3VM0EKF9JQKWH ",52,1,0,"[1,-1,1,0]","[-1,0,-1,-1]",1,2
"A3VM0EKF9JQKWH ",52,2,0,"[1,0,0,1]","[-1,1,0,0]",1,2
"A3VM0EKF9JQKWH ",52,3,0,"[1,1,0,1]","[1,1,1,0]",1,2
"A3VM0EKF9JQKWH ",61,0,0,"[0,-1,1,1]","[-1,1,1,0]",1,2
"A3VM0EKF9JQKWH ",61,1,0,"[0,-1,1,1]","[-1,1,1,0]",1,2
"A3VM0EKF9JQKWH ",61,2,0,"[0,-1,1,-1]","[-1,0,1,1]",1,2
"A3VM0EKF9JQKWH ",61,3,0,"[1,0,-1,0]","[0,-1,1,1]",1,2
"A3VM0EKF9JQKWH ",61,4,0,"[0,1,-1,-1]","[-1,-1,1,0]",1,2
"A3VM0EKF9JQKWH ",61,5,0,"[-1,0,0,-1]","[1,-1,1,0]",1,2
"A3VM0EKF9JQKWH ",61,6,0,"[-1,0,1,0]","[1,1,0,1]",1,2
"A3VM0EKF9JQKWH ",61,7,0,"[-1,1,0,1]","[0,1,1,-1]",1,2
"A3VM0EKF9JQKWH ",61,8,0,"[0,-1,-1,1]","[1,0,1,-1]",1,2
"A3VM0EKF9JQKWH ",61,9,0,"[1,1,0,-1]","[-1,1,-1,0]",1,2
"A3VM0EKF9JQKWH ",61,10,0,"[1,0,-1,1]","[0,-1,-1,1]",1,2
"A3VM0EKF9JQKWH ",61,11,0,"[1,-1,0,-1]","[-1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",65,0,0,"[-1,0,-1,-1]","[1,1,0,-1]",1,2
"A3VM0EKF9JQKWH ",65,1,0,"[-1,0,-1,-1]","[1,1,0,-1]",1,2
"A3VM0EKF9JQKWH ",65,2,0,"[-1,0,-1,0]","[1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",65,3,0,"[1,-1,1,0]","[-1,0,1,-1]",1,2
"A3VM0EKF9JQKWH ",65,4,0,"[-1,1,0,0]","[-1,1,0,-1]",1,2
"A3VM0EKF9JQKWH ",65,5,0,"[0,-1,1,-1]","[-1,-1,-1,0]",1,2
"A3VM0EKF9JQKWH ",65,6,0,"[-1,0,1,0]","[-1,-1,0,-1]",1,2
"A3VM0EKF9JQKWH ",65,7,0,"[-1,-1,0,1]","[-1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",65,8,0,"[1,-1,0,1]","[1,1,0,1]",1,2
"A3VM0EKF9JQKWH ",65,9,0,"[1,0,1,0]","[-1,-1,0,0]",1,2
"A3VM0EKF9JQKWH ",65,10,0,"[-1,0,0,-1]","[1,-1,1,0]",1,2
"A3VM0EKF9JQKWH ",65,11,0,"[1,1,0,1]","[1,0,1,1]",1,2
"A3VM0EKF9JQKWH ",68,0,0,"[1,0,1,0]","[-1,0,-1,0]",1,2
"A3VM0EKF9JQKWH ",68,1,0,"[1,0,1,0]","[-1,0,-1,0]",1,2
"A3VM0EKF9JQKWH ",68,2,0,"[0,-1,-1,-1]","[0,-1,0,1]",1,2
"A3VM0EKF9JQKWH ",68,3,0,"[0,-1,0,-1]","[0,0,1,1]",1,2
"A3VM0EKF9JQKWH ",68,4,0,"[-1,0,0,-1]","[-1,1,0,-1]",1,2
"A3VM0EKF9JQKWH ",68,5,0,"[0,1,-1,1]","[-1,-1,0,0]",0,2
"A3VM0EKF9JQKWH ",68,6,0,"[1,0,0,-1]","[1,0,-1,1]",1,2
"A3VM0EKF9JQKWH ",68,7,0,"[-1,0,1,1]","[1,1,1,0]",1,2
"A3VM0EKF9JQKWH ",68,8,0,"[-1,0,1,-1]","[1,0,-1,1]",0,1
"A3VM0EKF9JQKWH ",68,9,0,"[-1,0,-1,-1]","[1,-1,1,0]",1,2
"A3VM0EKF9JQKWH ",68,10,0,"[-1,0,-1,1]","[-1,0,0,1]",1,2
"A3VM0EKF9JQKWH ",68,11,0,"[0,-1,1,1]","[-1,1,1,0]",1,2
"A3VM0EKF9JQKWH ",77,0,0,"[1,0,1,0]","[0,1,-1,1]",0,1
"A3VM0EKF9JQKWH ",77,1,0,"[1,0,1,0]","[0,1,-1,1]",0,1
"A3VM0EKF9JQKWH ",77,2,0,"[1,-1,0,0]","[-1,0,-1,-1]",0,1
"A3VM0EKF9JQKWH ",77,3,0,"[1,0,-1,1]","[-1,-1,-1,0]",0,1
"A3VM0EKF9JQKWH ",77,4,0,"[-1,-1,0,1]","[-1,0,0,-1]",1,2
"A3VM0EKF9JQKWH ",77,5,0,"[1,0,1,-1]","[1,0,-1,0]",1,2
"A3VM0EKF9JQKWH ",77,6,0,"[1,0,1,-1]","[0,-1,-1,1]",1,2
"A3VM0EKF9JQKWH ",77,7,0,"[0,0,1,1]","[-1,-1,1,0]",1,2
"A3VM0EKF9JQKWH ",77,9,0,"[0,0,1,1]","[0,-1,0,1]",0,1
"A3VM0EKF9JQKWH ",77,10,0,"[0,-1,1,-1]","[1,0,-1,-1]",1,2
"A3VM0EKF9JQKWH ",77,11,0,"[1,-1,0,0]","[1,0,-1,-1]",1,2
"A3VM0EKF9JQKWH ",86,0,0,"[1,0,0,-1]","[1,0,-1,-1]",0,2
"A3VNB1GT9QEH9R ",21,0,0,"[1,0,-1,-1]","[1,0,-1,1]",1,2
"A3VNB1GT9QEH9R ",21,1,0,"[1,0,-1,-1]","[1,0,-1,1]",0,1
"A3VNB1GT9QEH9R ",21,2,0,"[1,-1,1,0]","[0,1,1,-1]",1,2
"A3VNB1GT9QEH9R ",21,3,0,"[-1,0,0,1]","[1,0,-1,1]",0,1
"A3VNB1GT9QEH9R ",21,4,0,"[1,0,-1,-1]","[-1,0,-1,1]",1,2
"A3VNB1GT9QEH9R ",21,5,0,"[-1,-1,0,0]","[1,-1,-1,0]",0,1
"A3VNB1GT9QEH9R ",21,6,0,"[1,-1,1,0]","[1,1,0,0]",1,2
"A3VNB1GT9QEH9R ",21,7,0,"[0,-1,0,1]","[0,-1,1,-1]",0,1
"A3VNB1GT9QEH9R ",21,8,0,"[-1,0,0,-1]","[1,0,1,1]",1,2
"A3VNB1GT9QEH9R ",21,9,0,"[-1,-1,0,-1]","[-1,-1,0,1]",0,1
"A3VNB1GT9QEH9R ",21,10,0,"[-1,0,1,1]","[0,-1,-1,1]",1,2
"A3VNB1GT9QEH9R ",21,11,0,"[0,1,1,1]","[1,0,0,-1]",1,2
"A3VNB1GT9QEH9R ",30,0,0,"[1,1,1,0]","[1,0,-1,0]",1,2
"A3VNB1GT9QEH9R ",30,1,0,"[1,1,1,0]","[1,0,-1,0]",1,2
"A3VNB1GT9QEH9R ",30,2,0,"[0,-1,0,1]","[1,0,1,-1]",0,1
"A3VNB1GT9QEH9R ",30,3,0,"[0,-1,-1,-1]","[-1,0,1,-1]",1,2
"A3VNB1GT9QEH9R ",30,4,0,"[1,1,1,0]","[-1,0,-1,-1]",0,1
"A3VNB1GT9QEH9R ",30,5,0,"[0,1,-1,1]","[1,0,-1,-1]",1,2
"A3VNB1GT9QEH9R ",30,6,0,"[1,0,-1,1]","[-1,1,-1,0]",0,1
"A3VNB1GT9QEH9R ",30,7,0,"[1,1,1,0]","[1,0,1,-1]",1,2
"A3VNB1GT9QEH9R ",30,8,0,"[0,1,1,-1]","[0,-1,1,-1]",1,2
"A3VNB1GT9QEH9R ",30,9,0,"[1,1,0,1]","[0,-1,1,-1]",0,1
"A3VNB1GT9QEH9R ",30,10,0,"[-1,1,1,0]","[1,1,1,0]",0,2
"A3VNB1GT9QEH9R ",30,11,0,"[-1,1,-1,0]","[-1,-1,-1,0]",1,2
"A3VNB1GT9QEH9R ",38,0,0,"[1,-1,-1,0]","[-1,-1,-1,0]",1,2
"A3VNB1GT9QEH9R ",38,1,0,"[1,-1,-1,0]","[-1,-1,-1,0]",1,2
"A3VNB1GT9QEH9R ",38,2,0,"[1,-1,0,0]","[1,-1,0,-1]",0,1
"A3VNB1GT9QEH9R ",38,3,0,"[-1,1,1,0]","[0,-1,1,1]",1,2
